ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
28199	0.861	0.187161	1.4572787	-5.10552	0.27221874	PDE12	phosphodiesterase 12
14216	0.861	0.1871662	1.4572593	-5.10554	0.31781667	EIF5B	eukaryotic translation initiation factor 5B
5219	0.861	0.1871673	1.4572552	-5.10555	0.37131231		
906	0.861	0.1871852	-1.4571881	-5.10563	-1.23881968	MARCH6	membrane associated ring-CH-type finger 6
43169	0.861	0.1872065	-1.4571085	-5.10572	-0.16753664	FGD6	FYVE, RhoGEF and PH domain containing 6
43559	0.861	0.1872911	1.456792	-5.1061	0.19937324	NBR2	neighbor of BRCA1 gene 2 (non-protein coding)
34964	0.862	0.1873594	1.4565364	-5.10641	0.38656583		
39596	0.862	0.1874022	1.4563763	-5.1066	0.15222572	NIPBL	NIPBL, cohesin loading factor
11158	0.862	0.1874295	-1.4562741	-5.10673	-0.43959658	IVNS1ABP	influenza virus NS1A binding protein
31978	0.862	0.1874604	1.4561586	-5.10687	0.18835123		
2913	0.862	0.1874815	-1.4560797	-5.10696	-0.16947478		
4918	0.862	0.1875543	-1.4558079	-5.10729	-0.22548733	NAAA	N-acylethanolamine acid amidase
5283	0.862	0.1875563	1.4558003	-5.1073	0.18110232	RXFP1	relaxin/insulin like family peptide receptor 1
40887	0.862	0.1875584	-1.4557926	-5.1073	-0.2781712	UNG	uracil DNA glycosylase
39191	0.862	0.1875775	1.4557209	-5.10739	0.20736535	GLP2R	glucagon like peptide 2 receptor
34998	0.862	0.1876147	1.4555819	-5.10756	0.87821311	ITGB3	integrin subunit beta 3
323	0.862	0.187626	1.4555397	-5.10761	0.14809866	CACNG8	calcium voltage-gated channel auxiliary subunit gamma 8
28637	0.862	0.1876269	1.4555367	-5.10761	0.21633538		
13630	0.862	0.1876279	-1.4555329	-5.10762	-0.15293803	PLCG1	phospholipase C gamma 1
11665	0.862	0.187631	1.4555212	-5.10763	0.21719058	AVPR1B	arginine vasopressin receptor 1B
20836	0.862	0.187642	-1.4554802	-5.10768	-0.16348347	SLC46A1	solute carrier family 46 member 1
31276	0.862	0.1876824	-1.4553292	-5.10786	-0.19543045	PDDC1	Parkinson disease 7 domain containing 1
14239	0.862	0.1876858	-1.4553165	-5.10788	-0.18662012		
17823	0.862	0.1877092	-1.4552293	-5.10798	-0.19047214		
33953	0.862	0.1877501	-1.4550763	-5.10817	-0.22565071		
14465	0.862	0.1878134	1.45484	-5.10845	0.29832215	AMACR	alpha-methylacyl-CoA racemase
4848	0.862	0.1878271	1.4547889	-5.10851	0.39423188	DNAJB14	DnaJ heat shock protein family (Hsp40) member B14
27908	0.862	0.1878424	1.454732	-5.10858	0.43571697	CYB5D1	cytochrome b5 domain containing 1
34175	0.862	0.1878587	-1.4546709	-5.10865	-0.17936511		
965	0.862	0.1878832	1.4545799	-5.10876	0.15925476	NETO1	neuropilin and tolloid like 1
27591	0.862	0.1879009	-1.4545136	-5.10884	-0.14444238		
42684	0.862	0.1879505	-1.4543288	-5.10906	-0.1668931	KCNN1	potassium calcium-activated channel subfamily N member 1
23477	0.862	0.1880051	-1.454125	-5.10931	-0.42720654	SCARF2	scavenger receptor class F member 2
30658	0.862	0.1880175	1.4540787	-5.10936	0.41271267		
40369	0.862	0.1880707	-1.4538804	-5.1096	-0.16649553		
36947	0.862	0.1880794	1.453848	-5.10964	0.1896461	STEAP3	STEAP3 metalloreductase
21207	0.862	0.1880938	-1.4537943	-5.10971	-0.19777117		
4190	0.862	0.1880983	1.4537777	-5.10973	0.2413897	GOLPH3L	golgi phosphoprotein 3 like
17755	0.862	0.1881272	-1.4536698	-5.10985	-0.18105785	C1orf168	chromosome 1 open reading frame 168
4273	0.862	0.1881501	-1.4535846	-5.10996	-0.73246948	CDK2	cyclin dependent kinase 2
9409	0.862	0.1881588	-1.4535523	-5.11	-0.15416348	MAN1A1	mannosidase alpha class 1A member 1
27971	0.862	0.1882515	-1.453207	-5.11041	-0.33479723	KNOP1	lysine rich nucleolar protein 1
20249	0.862	0.1882819	-1.4530937	-5.11055	-0.18909504	CETP	cholesteryl ester transfer protein
11582	0.862	0.1883159	1.452967	-5.1107	0.282846	UGT2B11	UDP glucuronosyltransferase family 2 member B11
17008	0.862	0.1883195	1.4529536	-5.11071	0.49277742	ABTB2	ankyrin repeat and BTB domain containing 2
43068	0.862	0.1883222	-1.4529435	-5.11073	-0.16288462		
16176	0.862	0.1883358	-1.4528931	-5.11079	-0.57847335		
34681	0.862	0.1883537	-1.4528264	-5.11087	-0.22037777	EIF1AD	eukaryotic translation initiation factor 1A domain containing
2476	0.862	0.1884101	1.4526164	-5.11112	0.40417113	PIWIL4	piwi like RNA-mediated gene silencing 4
14361	0.862	0.1884103	-1.4526157	-5.11112	-0.31857017	CDKN1B	cyclin dependent kinase inhibitor 1B
27772	0.862	0.1884465	-1.4524808	-5.11128	-0.40270593	AGXT2	alanine--glyoxylate aminotransferase 2
24328	0.862	0.1884476	-1.4524769	-5.11129	-0.19396625	LINC00158	long intergenic non-protein coding RNA 158
20808	0.862	0.1884551	-1.452449	-5.11132	-0.13816213		
33695	0.862	0.1884659	1.4524087	-5.11137	0.6040731	JMY	junction mediating and regulatory protein, p53 cofactor
45004	0.862	0.1884832	-1.4523445	-5.11145	-0.25103161	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
40170	0.862	0.1884923	1.4523107	-5.11149	0.33692738	SERPINE1	serpin family E member 1
28486	0.862	0.1885621	-1.4520509	-5.1118	-0.25202242	PGBD1	piggyBac transposable element derived 1
10971	0.862	0.1885695	1.4520233	-5.11183	0.83780185	SQRDL	sulfide quinone reductase-like (yeast)
37796	0.863	0.1886329	1.4517877	-5.11211	0.28828534	TDRKH	tudor and KH domain containing
22801	0.863	0.1886697	-1.451651	-5.11228	-0.22360057	SOD2	superoxide dismutase 2, mitochondrial
17786	0.863	0.1886788	-1.4516169	-5.11232	-0.15335811	FLJ40536	FLJ40536 protein
10245	0.863	0.188713	1.4514899	-5.11247	0.31815917	ZNF320	zinc finger protein 320
7718	0.863	0.1887283	-1.451433	-5.11254	-0.18040865	ZNF43	zinc finger protein 43
11282	0.863	0.1887424	1.4513809	-5.1126	0.1760305		
43284	0.863	0.1887514	-1.4513474	-5.11264	-0.16200591		
27981	0.863	0.188765	1.4512968	-5.1127	0.27541703	UBE2Q2	ubiquitin conjugating enzyme E2 Q2
5834	0.863	0.1888353	1.4510356	-5.11302	0.23816622	DNMT3A	DNA methyltransferase 3 alpha
28682	0.863	0.1888576	1.4509529	-5.11312	0.18677953	SLC17A9	solute carrier family 17 member 9
28209	0.863	0.188862	1.4509364	-5.11314	0.56054791	ACR	acrosin
3113	0.863	0.1888812	-1.4508651	-5.11322	-0.26347268	ADAT1	adenosine deaminase, tRNA specific 1
28729	0.863	0.1888893	1.450835	-5.11326	0.41409444	NXPE3	neurexophilin and PC-esterase domain family member 3
1462	0.863	0.1889152	-1.4507391	-5.11337	-0.15595579	SF3A1	splicing factor 3a subunit 1
11250	0.863	0.1889715	1.4505298	-5.11362	0.46156159	TNFSF10	tumor necrosis factor superfamily member 10
19106	0.863	0.1889854	1.4504785	-5.11368	0.21674012	ZNF525	zinc finger protein 525
3901	0.863	0.1889961	1.4504387	-5.11373	0.34554502	NOL6	nucleolar protein 6
5222	0.863	0.1890073	-1.4503971	-5.11378	-0.36134615	PSIP1	PC4 and SFRS1 interacting protein 1
42116	0.863	0.1890171	-1.4503606	-5.11383	-0.24309697	SPNS1	sphingolipid transporter 1 (putative)
19992	0.863	0.1890226	-1.4503403	-5.11385	-0.44623454		
22736	0.863	0.1891105	1.4500144	-5.11424	0.25355915	DDR1	discoidin domain receptor tyrosine kinase 1
22930	0.863	0.189138	-1.4499122	-5.11436	-0.23797591		
17856	0.863	0.1891948	-1.4497016	-5.11462	-0.17832356	TCTEX1D1	Tctex1 domain containing 1
30713	0.863	0.189225	-1.4495897	-5.11475	-0.24868042		
8208	0.863	0.1892434	-1.4495213	-5.11483	-0.29274102	MEGF6	multiple EGF like domains 6
33238	0.863	0.1892767	1.449398	-5.11498	0.96808677	COL8A1	collagen type VIII alpha 1 chain
33826	0.863	0.1892945	1.4493321	-5.11506	0.21859496	AIM1L	absent in melanoma 1-like
15592	0.863	0.1893188	1.4492419	-5.11517	0.6901343		
18742	0.863	0.1893254	-1.4492174	-5.1152	-0.15882198	PAPPA2	pappalysin 2
3547	0.863	0.189336	1.4491784	-5.11524	0.55672699	PLAT	plasminogen activator, tissue type
43285	0.863	0.1893439	-1.4491492	-5.11528	-0.166125		
35216	0.863	0.18938	-1.4490154	-5.11544	-0.24665249	AS3MT	arsenite methyltransferase
38171	0.863	0.189411	1.4489006	-5.11558	0.74191049		
14247	0.863	0.1894177	-1.4488756	-5.11561	-0.14957404		
4839	0.863	0.1894381	-1.4487999	-5.1157	-0.23271414	ANAPC7	anaphase promoting complex subunit 7
34799	0.863	0.1894678	1.44869	-5.11583	0.36932504	GCFC2	GC-rich sequence DNA-binding factor 2
20196	0.863	0.1894748	1.4486642	-5.11586	0.2547825		
36088	0.863	0.1894962	1.4485851	-5.11595	0.23782504	LRP2BP	LRP2 binding protein
38450	0.863	0.1895067	1.448546	-5.116	0.36871289	NSD1	nuclear receptor binding SET domain protein 1
40666	0.863	0.1895071	-1.4485444	-5.116	-0.34413054	FBLN1	fibulin 1
40596	0.863	0.1895138	1.44852	-5.11603	0.35351329	ANKRD40	ankyrin repeat domain 40
2413	0.863	0.1895327	-1.4484497	-5.11612	-0.2032687	MEPCE	methylphosphate capping enzyme
18880	0.863	0.1895687	1.4483166	-5.11628	0.73635959	SHC1	SHC adaptor protein 1
26278	0.863	0.1895759	-1.4482898	-5.11631	-0.20790027	LCN12	lipocalin 12
36760	0.863	0.1896426	1.4480433	-5.1166	0.1423		
41032	0.863	0.1897161	1.4477711	-5.11693	1.0587201	S100A2	S100 calcium binding protein A2
2448	0.864	0.1897753	1.4475524	-5.11719	0.18324508	LOC643387	TAR DNA binding protein pseudogene
21636	0.864	0.1898459	1.4472912	-5.11751	0.19072395	LARP1B	La ribonucleoprotein domain family member 1B
18450	0.864	0.1898652	-1.4472201	-5.11759	-0.18531519		
22455	0.864	0.1899029	-1.4470806	-5.11776	-0.22231948	TSPAN4	tetraspanin 4
2494	0.864	0.1899179	-1.4470253	-5.11782	-0.14586374	PDE7A	phosphodiesterase 7A
10037	0.864	0.1899331	1.4469691	-5.11789	0.25234401		
8054	0.864	0.1899762	-1.44681	-5.11808	-0.18551766		
30925	0.864	0.1899814	1.4467905	-5.11811	0.20615956	EIF3F	eukaryotic translation initiation factor 3 subunit F
36304	0.864	0.1899845	1.4467792	-5.11812	0.36665365	HELZ	helicase with zinc finger
41888	0.864	0.1900068	1.4466969	-5.11822	0.35568636	ORAOV1	oral cancer overexpressed 1
40917	0.864	0.1900088	-1.4466895	-5.11823	-0.19004636	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)
35748	0.864	0.1900267	-1.4466232	-5.11831	-0.20407256	TPD52L3	tumor protein D52 like 3
15490	0.864	0.1900375	1.4465836	-5.11835	0.23244855	DPY19L1	dpy-19 like 1
32244	0.864	0.1900747	1.446446	-5.11852	0.45732794	SLC4A7	solute carrier family 4 member 7
20080	0.864	0.1900856	-1.446406	-5.11857	-0.13115571	GRK7	G protein-coupled receptor kinase 7
7895	0.864	0.1901171	1.4462894	-5.11871	0.13573441	GABRG1	gamma-aminobutyric acid type A receptor gamma1 subunit
4780	0.864	0.1901243	1.4462631	-5.11874	0.36239443	HEYL	hes related family bHLH transcription factor with YRPW motif-like
40390	0.864	0.1901369	1.4462164	-5.11879	0.22771325	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
38848	0.864	0.1901434	1.4461924	-5.11882	0.18361327	LAMA2	laminin subunit alpha 2
40569	0.864	0.1901499	1.4461686	-5.11885	0.55177302	BTBD3	BTB domain containing 3
13825	0.864	0.1902118	-1.4459399	-5.11912	-0.23974456	PDE4C	phosphodiesterase 4C
40989	0.864	0.1902214	1.4459045	-5.11917	0.1832164	GEMIN7	gem nuclear organelle associated protein 7
36252	0.864	0.1902237	1.4458962	-5.11918	0.19390989	TMEM72	transmembrane protein 72
14877	0.864	0.1902603	-1.445761	-5.11934	-0.17360898	UNC5D	unc-5 netrin receptor D
11649	0.864	0.1902638	-1.4457481	-5.11935	-0.70832093	MIS18A	MIS18 kinetochore protein A
41259	0.864	0.1902909	1.4456483	-5.11947	0.37351867	ABI1	abl interactor 1
13505	0.864	0.1902995	1.4456164	-5.11951	0.20146879		
36895	0.864	0.19032	1.445541	-5.1196	0.32779401	C6orf58	chromosome 6 open reading frame 58
34263	0.864	0.1903202	-1.4455403	-5.1196	-0.43517623	ABCC5	ATP binding cassette subfamily C member 5
38993	0.864	0.1903398	1.4454678	-5.11969	0.23095096	FAM86C1	family with sequence similarity 86 member C1
9333	0.864	0.1904779	-1.4449589	-5.1203	-0.20993052		
7387	0.864	0.190479	-1.4449549	-5.1203	-0.58461256		
8462	0.864	0.1905144	1.4448242	-5.12046	0.44283293	CHMP5	charged multivesicular body protein 5
26501	0.864	0.1905238	1.4447897	-5.1205	0.42055516	KCNF1	potassium voltage-gated channel modifier subfamily F member 1
28798	0.864	0.1905389	-1.444734	-5.12057	-0.22898889	CWH43	cell wall biogenesis 43 C-terminal homolog
33933	0.864	0.1905464	1.4447063	-5.1206	0.19746778	FAM26E	family with sequence similarity 26 member E
6008	0.864	0.1906096	1.4444735	-5.12088	0.26783346		
42600	0.864	0.190672	-1.4442437	-5.12115	-0.35803907	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
35206	0.864	0.1906827	1.4442043	-5.1212	0.40919454	ZNF311	zinc finger protein 311
35735	0.864	0.1906886	1.4441827	-5.12123	0.22442418	UEVLD	UEV and lactate/malate dehyrogenase domains
23483	0.864	0.190769	-1.4438867	-5.12158	-0.19985355		
654	0.864	0.1907733	1.4438711	-5.1216	0.36344755	TMEM167A	transmembrane protein 167A
19606	0.864	0.1907931	-1.4437979	-5.12169	-0.15122471		
39673	0.864	0.1908131	1.4437245	-5.12178	0.31081762	EIF5B	eukaryotic translation initiation factor 5B
8489	0.864	0.1908827	-1.4434685	-5.12208	-0.23170941	PPARGC1A	PPARG coactivator 1 alpha
20999	0.864	0.190887	-1.4434527	-5.1221	-0.36922282	TMEM181	transmembrane protein 181
23762	0.864	0.1908905	-1.4434396	-5.12212	-0.17570651		
34255	0.864	0.1909209	1.4433279	-5.12225	1.01158653	TGM2	transglutaminase 2
37545	0.864	0.1909269	1.4433058	-5.12228	0.39169254	TRAF3IP1	TRAF3 interacting protein 1
32389	0.864	0.1909276	1.4433031	-5.12228	0.33323427		
8692	0.864	0.1909287	1.4432991	-5.12228	0.22251763		
13383	0.864	0.1909364	-1.443271	-5.12232	-0.28287976	BRCA2	BRCA2, DNA repair associated
23932	0.864	0.1909587	1.4431889	-5.12242	0.36917506	C18orf21	chromosome 18 open reading frame 21
11114	0.864	0.1909674	1.4431569	-5.12245	0.47896196	TBC1D23	TBC1 domain family member 23
38737	0.864	0.1909815	1.4431053	-5.12252	0.16000178	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
22642	0.864	0.190985	-1.4430922	-5.12253	-0.28154344	PIGY	phosphatidylinositol glycan anchor biosynthesis class Y
36191	0.864	0.191004	-1.4430222	-5.12262	-0.49993898	IL17RA	interleukin 17 receptor A
9670	0.865	0.1910975	1.4426786	-5.12303	0.2745835	ACBD5	acyl-CoA binding domain containing 5
35673	0.865	0.1911637	-1.4424354	-5.12332	-0.22462154	FAM234A	family with sequence similarity 234 member A
6661	0.865	0.1912017	1.4422961	-5.12348	0.24958552	SLC15A4	solute carrier family 15 member 4
16960	0.865	0.1912027	-1.4422922	-5.12349	-0.27850765	CNTRL	centriolin
20712	0.865	0.1912283	1.4421983	-5.1236	0.28138631	TPP2	tripeptidyl peptidase 2
7540	0.865	0.1912721	1.4420374	-5.12379	0.16111222		
33112	0.865	0.1912727	1.4420353	-5.1238	0.25640164		
41535	0.865	0.1912845	1.4419919	-5.12385	0.21962913		
13598	0.865	0.1914206	1.4414925	-5.12445	0.28206464	PSMB8	proteasome subunit beta 8
44355	0.865	0.1914312	1.4414535	-5.12449	0.48112625	ZNF641	zinc finger protein 641
18686	0.865	0.1914491	1.4413877	-5.12457	0.37444767	HR	hair growth associated
5789	0.865	0.1914897	1.4412389	-5.12475	0.41599159		
40155	0.865	0.191555	-1.4409993	-5.12503	-0.18076674		
31397	0.865	0.1915568	-1.4409928	-5.12504	-0.27488455	EPT1	ethanolaminephosphotransferase 1
43431	0.865	0.1916053	-1.4408151	-5.12525	-0.14957504	SESTD1	SEC14 and spectrin domain containing 1
27322	0.865	0.1916132	1.4407861	-5.12529	0.27233977	PRKCA	protein kinase C alpha
707	0.865	0.1916589	1.4406185	-5.12549	0.27264571	LOC100128398	uncharacterized LOC100128398
11492	0.865	0.1916622	-1.4406066	-5.1255	-0.20696124	RGS12	regulator of G-protein signaling 12
36923	0.865	0.1916893	1.4405073	-5.12562	0.18968175		
43834	0.865	0.1916946	-1.4404876	-5.12565	-0.28121081	SEH1L	SEH1 like nucleoporin
41074	0.865	0.1917024	1.4404591	-5.12568	0.24154546	UCK2	uridine-cytidine kinase 2
41236	0.865	0.1917198	1.4403954	-5.12576	0.24580607	SPATA24	spermatogenesis associated 24
9961	0.865	0.1917479	1.4402923	-5.12588	0.32443129	ROCK2	Rho associated coiled-coil containing protein kinase 2
12343	0.865	0.1917552	1.4402658	-5.12591	0.26257057	GAPVD1	GTPase activating protein and VPS9 domains 1
45003	0.865	0.1917725	-1.4402025	-5.12599	-0.27145918	RBBP8	RB binding protein 8, endonuclease
5115	0.865	0.1917749	1.4401936	-5.126	0.26990035		
39830	0.865	0.1917917	1.4401319	-5.12607	0.30456202	ZDHHC21	zinc finger DHHC-type containing 21
24878	0.865	0.1918209	-1.4400249	-5.1262	-0.14833984		
10351	0.865	0.1918308	-1.4399887	-5.12624	-0.74541926	PLXNC1	plexin C1
43072	0.865	0.1918439	1.4399408	-5.1263	0.36328161	ZNF329	zinc finger protein 329
27320	0.865	0.191854	1.439904	-5.12634	0.33202439	TPST2	tyrosylprotein sulfotransferase 2
24809	0.865	0.1918993	1.4397379	-5.12654	0.62133525	HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1
5034	0.865	0.1919089	-1.4397027	-5.12658	-0.39312707	SPG20	spastic paraplegia 20 (Troyer syndrome)
33541	0.865	0.1919281	1.4396325	-5.12667	0.13827606	PINX1	PIN2/TERF1 interacting, telomerase inhibitor 1
40840	0.865	0.1919369	1.4396003	-5.12671	0.43116739	RPAP3	RNA polymerase II associated protein 3
20551	0.865	0.1919505	-1.4395507	-5.12677	-0.18973126	PRM1	protamine 1
6686	0.865	0.1919618	-1.4395094	-5.12682	-0.46353977	FKBP7	FK506 binding protein 7
30081	0.865	0.1919739	-1.4394651	-5.12687	-0.33913355	PAXBP1	PAX3 and PAX7 binding protein 1
6605	0.865	0.1919754	-1.4394596	-5.12687	-0.49392222	BCAN	brevican
6132	0.865	0.1919954	1.4393862	-5.12696	0.88347236	ITGB3	integrin subunit beta 3
29520	0.865	0.1920375	-1.4392324	-5.12715	-0.20725993	HTR1A	5-hydroxytryptamine receptor 1A
996	0.865	0.1920748	-1.4390959	-5.12731	-0.21065049	FOXO3	forkhead box O3
34399	0.865	0.1920896	-1.4390416	-5.12737	-0.20138656	VAV3	vav guanine nucleotide exchange factor 3
37864	0.865	0.1920922	-1.4390321	-5.12739	-0.1877557	KIAA1661	KIAA1661 protein
40062	0.865	0.1921197	1.4389315	-5.12751	0.21266911		
20825	0.865	0.192142	-1.4388499	-5.1276	-0.69410083		
30371	0.865	0.1921538	-1.4388068	-5.12765	-0.29744416	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
43193	0.865	0.1921687	1.4387524	-5.12772	0.58384206	TRIM34	tripartite motif containing 34
37934	0.865	0.1921717	1.4387416	-5.12773	0.56132857	PHAX	phosphorylated adaptor for RNA export
6278	0.865	0.1921838	-1.4386972	-5.12779	-0.22262439	PHF5A	PHD finger protein 5A
38726	0.865	0.1922026	-1.4386286	-5.12787	-0.24451137		
13053	0.865	0.1922663	1.4383957	-5.12815	0.19473073	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
29052	0.865	0.1922737	-1.4383686	-5.12818	-0.26800554	SERTAD4	SERTA domain containing 4
39939	0.865	0.1922977	1.4382809	-5.12828	0.17176851	UBE2R2	ubiquitin conjugating enzyme E2 R2
17550	0.865	0.1923125	1.438227	-5.12835	0.23995834	CTNNA3	catenin alpha 3
33632	0.865	0.1923489	1.4380937	-5.12851	0.38284677	SNX24	sorting nexin 24
8796	0.865	0.19238	1.4379801	-5.12864	0.20309904	CFH	complement factor H
31478	0.865	0.1923964	1.4379205	-5.12871	0.19752745	DDX51	DEAD-box helicase 51
39376	0.865	0.1924318	-1.437791	-5.12887	-0.16282303		
38181	0.865	0.192462	1.4376808	-5.129	0.52445324	ZNF432	zinc finger protein 432
34916	0.865	0.1924676	-1.4376605	-5.12902	-0.19884528	GAS2L1	growth arrest specific 2 like 1
43441	0.865	0.192478	1.4376224	-5.12907	0.29265262	FAM90A1	family with sequence similarity 90 member A1
38178	0.865	0.1924789	-1.4376192	-5.12907	-0.35566237	MAP3K15	mitogen-activated protein kinase kinase kinase 15
18848	0.865	0.1924876	1.4375872	-5.12911	0.15609302	LINC01140	long intergenic non-protein coding RNA 1140
41208	0.865	0.1925774	1.4372596	-5.1295	0.32038588	SS18	SS18, nBAF chromatin remodeling complex subunit
10158	0.865	0.1925879	-1.4372212	-5.12955	-0.30473436	MAVS	mitochondrial antiviral signaling protein
15239	0.865	0.1926013	-1.4371724	-5.12961	-0.17972977	ASCL2	achaete-scute family bHLH transcription factor 2
3462	0.865	0.192618	1.4371113	-5.12968	0.17535177	KCNQ3	potassium voltage-gated channel subfamily Q member 3
28698	0.865	0.1926279	-1.4370755	-5.12972	-0.72315007	UBAP1L	ubiquitin associated protein 1 like
28738	0.865	0.1926992	1.4368152	-5.13003	0.17269904	NPFFR2	neuropeptide FF receptor 2
32427	0.865	0.1927199	1.4367398	-5.13012	0.15210901	IL10	interleukin 10
31948	0.865	0.1927288	1.4367073	-5.13016	0.19710892		
39368	0.865	0.1927421	1.4366587	-5.13022	0.48981977	C1orf50	chromosome 1 open reading frame 50
13378	0.865	0.1927844	-1.4365044	-5.1304	-0.18713128	GGCX	gamma-glutamyl carboxylase
21793	0.865	0.1928029	-1.4364371	-5.13048	-0.30901744	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
3515	0.865	0.1928053	1.4364285	-5.13049	0.15776331	ABCC8	ATP binding cassette subfamily C member 8
44441	0.866	0.1928529	-1.4362549	-5.1307	-0.36928003	HLTF	helicase like transcription factor
26633	0.866	0.1928842	-1.4361408	-5.13084	-0.20850902	PARP16	poly(ADP-ribose) polymerase family member 16
15063	0.866	0.1928978	1.4360913	-5.1309	0.17112122	C17orf77	chromosome 17 open reading frame 77
23820	0.866	0.1929202	-1.4360097	-5.13099	-0.1660203	KLK15	kallikrein related peptidase 15
27112	0.866	0.1929535	1.4358882	-5.13114	0.27482543		
27518	0.866	0.1929542	-1.4358859	-5.13114	-0.20755396	MMS22L	MMS22 like, DNA repair protein
36020	0.866	0.1929565	-1.4358775	-5.13115	-0.31369494	CRYM	crystallin mu
6734	0.866	0.1930633	1.4354885	-5.13162	0.18441508	IYD	iodotyrosine deiodinase
41982	0.866	0.1930672	1.4354743	-5.13163	0.41195893	PDZD2	PDZ domain containing 2
1174	0.866	0.1930915	1.4353856	-5.13174	0.36507656	SAP30BP	SAP30 binding protein
33647	0.866	0.1931048	1.4353374	-5.1318	0.41635375	COLEC10	collectin subfamily member 10
